HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
Q5112,"Injection, trastuzumab-dttb, biosimilar, (ontruzant), 10 mg",Ontruzant,Trastuzumab-Dttb,,,,,,,,,552290.37,5925.0,149,54,93.213564557,3706.6467785,10227.599444,0,11340522.38,153408.0,3825,531,73.923930825,2964.8424523,21356.91597,0,31856450.36,478482.0,11553,1697,66.578158342,2757.4180178,18772.215887,0,35649012.17,733495.0,17352,2405,48.601574885,2054.4612823,14822.874083,0,49.1935,-0.27000722,-0.195133703
Q5103,"Injection, infliximab-dyyb, biosimilar, (inflectra), 10 mg",Inflectra,Infliximab-Dyyb,84101216.95,1616085.0,33324,6805,52.040095014,2523.7431566,12358.738714,0,71265191.26,1603884.0,32298,6537,44.432883712,2206.4892953,10901.81907,0,71993954.76,1914283.9,37215,7268,37.608817981,1934.5413075,9905.6074243,0,73696298.3,2094344.3,39913,7873,35.188244025,1846.4234285,9360.6374063,0,34946163.04,1819643.2,33538,6764,19.204953499,1041.9870905,5166.4936487,0,18.978,-0.454222453,-0.220584937
J7324,"Hyaluronan or derivative, orthovisc, for intra-articular injection, per dose",Orthovisc,Hyaluronate Sodium,148055155.64,508535.5,380099,106342,291.14025597,389.51735111,1392.2547596,0,42102469.26,315908.0,234523,66910,133.27446364,179.52383886,629.24031176,0,42012477.34,311266.0,227906,64123,134.97290851,184.34125183,655.18577328,0,40960246.41,284074.0,207044,59003,144.18864947,197.83353495,694.20616596,0,33957982.25,269747.0,196630,55934,125.8882666,172.69990464,607.10806039,0,127.93425,-0.126919719,-0.189093562
Q5122,"Injection, pegfilgrastim-apgf (nyvepria), biosimilar, 0.5 mg",Nyvepria,Pegfilgrastim-Apgf,,,,,,,,,,,,,,,,,26671090.62,87098.0,7266,2086,306.21932329,3670.6703303,12785.757728,0,52314801.35,247806.0,20652,5854,211.11192364,2533.1590814,8936.5905962,0,33412195.6,289185.0,24089,6804,115.5391725,1387.0312425,4910.6695473,0,113.99525,-0.452711289,-0.385745523
90732,"Pneumococcal vaccine, 23-valent",Pneumovax 23,Pneumococcal 23-Val P-Sac Vac,197954153.18,1890761.0,1890564,1875660,104.69549201,104.70640146,105.53839884,0,221003653.27,1956348.5,1956181,1944760,112.96742542,112.97709837,113.64057944,0,142689613.9,1204786.0,1204705,1200530,118.43565073,118.44361391,118.85551706,0,92528579.03,743591.5,743538,740932,124.43469167,124.44364515,124.88133733,0,32491183.29,269452.5,259410,258434,120.58222986,125.25031144,125.72333087,0,133.472075,-0.030959709,0.0359500892
J7320,"Hyaluronan or derivitive, genvisc 850, for intra-articular injection, 1 mg",Genvisc 850,Hyaluronate Sodium,63118554.67,4387417.5,145786,26921,14.386265877,432.95347063,2344.5843271,0,113115287.8,6776033.0,222375,40661,16.693438152,508.6690851,2781.9111138,0,156124002.29,9259327.3,302415,53854,16.861268344,516.25746835,2899.0233277,0,95524198.07,6433014.5,210063,40171,14.849056857,454.74071145,2377.9392614,1,32481552.81,4597153.2,143955,25378,7.0655798049,225.63685047,1279.9098751,0,6.48325,-0.52417316,-0.162856459
Q5124,"Injection, ranibizumab-nuna, biosimilar, (byooviz), 0.1 mg",Byooviz,Ranibizumab-Nuna,,,,,,,,,,,,,,,,,,,,,,,,,1094710.83,4797.0,854,681,228.20738587,1281.8627986,1607.5048899,0,32189351.27,149368.0,26009,6790,215.5036639,1237.6235638,4740.6997452,0,219.8745,-0.055667444,-0.055667444
J1558,"Injection, immune globulin (xembify), 100 mg",Xembify,"Immune Globulin,gamma(Igg)klhw",,,,,,,,,7893588.45,505180.0,1201,284,15.625298804,6572.5132806,27794.325528,0,24116608.75,1706474.0,4067,478,14.132420857,5929.8275756,50453.156381,0,26528376.63,1973716.0,4707,498,13.440827672,5635.9414978,53269.83259,0,31475441.22,2342296.0,5677,602,13.437858076,5544.3792884,52284.78608,0,13.642,-0.000220938,-0.049029074
Q4190,"Artacent ac, per square centimeter","Artacent ac, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,5744481.25,7890.0,644,201,728.07113435,8920.001941,28579.508706,0,31330200.01,55085.0,3782,921,568.7610059,8284.0296166,34017.589587,0,530.051,-0.218811214,-0.218811214
J7318,"Hyaluronan or derivative, durolane, for intra-articular injection, 1 mg",Durolane,"Hyaluronate Sodium, Stabilized",28626838.03,1685537.5,23649,20657,16.983803701,1210.4883094,1385.8177872,0,42962398.55,2475734.0,33195,28019,17.353398447,1294.2430652,1533.3309022,0,58555970.17,3409269.0,45710,38078,17.175520667,1281.0319442,1537.790067,0,52945713.6,3939521.9,51700,44551,13.43962921,1024.0950406,1188.4292968,0,31071634.63,4786170.0,62385,52656,6.4919621806,498.06258924,590.08725748,0,6.6385,-0.516953773,-0.213705469
J3385,"Injection, velaglucerase alfa, 100 units",Vpriv,Velaglucerase Alfa,23839075.21,76641.0,1823,104,311.04859292,13076.837745,229221.87702,0,25304812.01,80100.0,1826,110,315.91525605,13858.056961,230043.74555,0,27094729.05,84724.0,1964,107,319.79992741,13795.686889,253221.76682,0,28849850.64,81677.0,1922,106,353.21878424,15010.328117,272168.40226,0,30900224.99,87224.0,2042,108,354.26287478,15132.333492,286113.19435,0,362.1125,0.0029559315,0.0330571559
J7187,"Injection, von willebrand factor complex (humate-p), per iu vwf:rco",Humate-P,Antihemophilic Factor/VWF,24976431.82,16672854.2,1453,346,1.4980297627,17189.560785,72186.219133,0,25230927.35,17094499.9,1510,311,1.4759675625,16709.223411,81128.383762,0,31423100.87,19954608.0,1544,324,1.5747290485,20351.749268,96984.879228,0,27978364.35,17959679.4,1454,300,1.5578431957,19242.341369,93261.2145,0,30821278.31,20540023.0,1477,300,1.5005474098,20867.487007,102737.59437,0,1.3375,-0.036778917,0.0004198952
Q4210,"Axolotl graft or axolotl dualgraft, per square centimeter","Axolotl graft or axolotl dualgraft, per square centimeter",,,,,,,,,,,,,,,,,,5476940.0,6183.0,401,118,885.80624292,13658.204489,46414.745763,1,36469706.47,40275.6,2572,735,905.50374097,14179.512624,49618.648259,1,30618244.1,37426.7,3208,772,818.08559397,9544.3404302,39660.937953,0,835.28,-0.096540901,-0.038985359
Q2054,"Lisocabtagene maraleucel, up to 110 million autologous anti-cd19 car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Breyanzi,LIsocabtagene Maraleucel,,,,,,,,,,,,,,,,,,,,,,,,,12004321.02,28.0,28,28,428725.75071,428725.75071,428725.75071,1,29978087.48,68.9,92,65,435095.60929,325848.77696,461201.34585,0,463973.868,0.0148576533,0.0148576533
J0791,"Injection, crizanlizumab-tmca, 5 mg",Adakveo,Crizanlizumab-Tmca,,,,,,,,,13054000.48,110354.0,1327,379,118.29204632,9837.2271891,34443.273034,0,31071224.12,263273.0,3274,559,118.01903013,9490.2944777,55583.585188,0,31259411.34,258246.0,3276,563,121.04509398,9541.9448535,55522.933108,0,29665792.08,242755.0,3077,503,122.20465935,9641.1413975,58977.717853,0,125.968,0.0095796148,0.0109059204
J7626,"Budesonide, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, up to 0.5 mg",Budesonide*,Budesonide*,96027163.279,43358304.0,735411,139740,2.2147352276,130.57618567,687.18450894,0,74997374.08,43284338.0,713923,131062,1.7326676933,105.04966793,572.22821321,0,53510927.969,38705853.0,629176,121717,1.382502227,85.049219884,439.63397035,0,36715705.82,35797517.0,582406,117818,1.0256495114,63.041427836,311.63070006,0,29657957.68,31872103.0,532032,107600,0.9305303036,55.744687688,275.63157695,0,0.94825,-0.09274046,-0.194895643
J9179,"Injection, eribulin mesylate, 0.1 mg",Halaven,Eribulin Mesylate,49642352.28,477878.0,17721,2497,103.88080698,2801.3290604,19880.797869,0,44144587.31,416924.0,15320,2130,105.88161706,2881.5004772,20725.158362,0,42550810.74,389594.0,14721,2047,109.21834202,2890.4837131,20786.912916,0,42908890.96,340328.0,12887,1735,126.0809894,3329.6260542,24731.349256,0,29333225.5,232916.0,8891,1207,125.9390746,3299.2043077,24302.589478,0,128.299,-0.001125584,0.0493160017
J9359,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",Zynlonta,Loncastuximab Tesirine-Lpyl,,,,,,,,,,,,,,,,,,,,,,,,,23389056.34,126592.0,857,254,184.75935557,27291.781027,92082.898976,0,29146424.17,153550.0,1077,285,189.81715513,27062.603686,102268.15498,0,193.9045,0.027375066,0.027375066
Q2056,"Ciltacabtagene autoleucel, up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Carvykti,Ciltacabtagene Autoleucel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29109653.26,60.0,60,60,485160.88767,485160.88767,485160.88767,0,494962.323,,
J1576,"Injection, immune globulin (panzyga), intravenous, non-lyophilized (e.g., liquid), 500 mg",Panzyga,Immun Glob G(Igg)-Ifas/Glycine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28038620.68,434522.0,5202,856,64.527505351,5389.9693733,32755.397991,0,65.7225,,
J9319,"Injection, romidepsin, lyophilized, 0.1 mg",Istodax*,Romidepsin*,,,,,,,,,,,,,,,,,6417223.04,209010.0,774,190,30.702947419,8290.9858398,33774.858105,0,25612146.3,785646.0,2841,317,32.600110355,9015.1870116,80795.414196,0,27982715.84,913718.0,3218,360,30.62511173,8695.6854692,77729.766222,0,31.1685,-0.060582575,-0.001268365
J7518,"Mycophenolic acid, oral, 180 mg",Mycophenolic Acid*,Mycophenolate Sodium*,140003140.59,44613384.0,283865,33847,3.1381421456,493.2032501,4136.3530177,0,103238418.26,43381155.0,276599,33116,2.3797987458,373.24219632,3117.4785077,0,75697918.43,41637235.0,266482,32505,1.818034229,284.06390837,2328.8084427,0,49038285.66,39929849.0,266338,31308,1.2281109718,184.12049974,1566.3180548,0,27691668.04,38714255.0,262449,31256,0.7152835058,105.51256831,885.96327233,0,0.73975,-0.417574208,-0.309042397
Q4259,"Celera dual layer or celera dual membrane, per square centimeter","Celera dual layer or celera dual membrane, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27620302.63,28298.0,1740,412,976.05140399,15873.737144,67039.56949,0,1000.0133333,,
J1952,"Leuprolide injectable, camcevi, 1 mg",Camcevi,Leuprolide Mesylate,,,,,,,,,,,,,,,,,,,,,,,,,4571006.19,44886.2,1136,1106,101.83544586,4023.7730546,4132.9169892,0,27482607.76,336926.0,8051,6318,81.568676089,3413.5644963,4349.8904337,0,84.95925,-0.199014887,-0.199014887
J2997,"Injection, alteplase recombinant, 1 mg",Activase*,Alteplase*,64371101.6,816211.4,84379,55365,78.865722287,762.88059351,1162.6677793,0,56279564.23,705745.0,76241,49508,79.744899688,738.17977506,1136.777172,0,51146680.04,640631.2,70609,46340,79.837947387,724.36488323,1103.7263712,0,39948592.23,469060.0,63452,41354,85.167339424,629.5875974,966.01519152,0,27390504.71,315270.0,62136,39435,86.879515051,440.81538416,694.57346799,0,88.4765,0.0201036646,0.0244889434
J9395,"Injection, fulvestrant, 25 mg",Faslodex*,Fulvestrant*,261486406.03,2990426.0,149346,19732,87.441189326,1750.8765285,13251.895704,0,169176633.43,3073071.0,153556,20323,55.051325996,1101.7259725,8324.3927289,1,99529826.37,3076780.0,153458,19829,32.348697785,648.58023935,5019.4072505,0,38648983.04,3019717.0,150702,19238,12.798875868,256.45965575,2008.9917372,0,27127869.89,2591804.0,129237,17199,10.466790656,209.90792026,1577.2934409,0,10.6435,-0.182210159,-0.41180088
J0221,"Injection, alglucosidase alfa, (lumizyme), 10 mg",Lumizyme,Alglucosidase Alfa,67214794.85,470214.0,2250,132,142.94511616,29873.242156,509202.99129,0,62106434.59,421051.0,2075,124,147.50335373,29930.811851,500858.34347,0,61675529.63,409816.0,2067,116,150.49566056,29838.185597,531685.60026,0,41371331.41,231183.0,1210,86,178.9549033,34191.182983,481061.99314,0,25682600.59,136427.0,693,49,188.25159675,37060.029711,524134.70592,0,192.1705,0.051949923,0.0712537043
J0588,"Injection, incobotulinumtoxin a, 1 unit",Xeomin,Incobotulinumtoxina,19352559.81,4034438.0,21685,9295,4.7968415452,892.43992668,2082.0397859,0,17986978.44,3769392.1,19971,8726,4.7718512595,900.65487156,2061.3085537,0,19592905.3,4108788.3,21065,8992,4.7685360913,930.11655827,2178.9263012,0,21780968.3,4390702.8,22784,9578,4.9607020316,955.97648789,2274.0622573,0,25678441.46,5067665.3,26406,10898,5.0671147244,972.44722639,2356.2526574,0,5.18075,0.0214511358,0.0137977923
Q4227,"Amniocore, per square centimeter","Amniocore, per square centimeter",,,,,,,,,,,,,,,,,,381635.82,831.0,47,17,459.24888087,8119.9110638,22449.165882,0,18098852.52,39662.1,1751,365,456.32612797,10336.294986,49585.897315,0,25139721.61,100354.8,3105,629,250.50841225,8096.5286989,39967.760906,1,220.63875,-0.451032065,-0.261437753
J7507,"Tacrolimus, immediate release, oral, 1 mg",Prograf (J7507)*,Tacrolimus*,50873335.26,107499304.0,857434,92615,0.473243392,59.332071343,549.29909043,0,68352216.33,99369516.0,800916,85272,0.6878590043,85.342553189,801.57866979,0,50266359.93,91343083.0,746893,79954,0.5503028612,67.300617264,628.69099645,0,34850441.14,85243591.0,721673,75347,0.4088335643,48.291180549,462.53256454,0,24298476.36,79772917.0,693510,72408,0.3045955604,35.036951681,335.57723401,0,0.30925,-0.254964399,-0.104305819
J7639,"Dornase alfa, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, per milligram",Pulmozyme,Dornase Alfa,31965571.64,680522.0,8444,1329,46.972135567,3785.5958835,24052.348864,0,31924224.89,672070.0,8282,1217,47.501338983,3854.6516409,26231.902128,0,29490763.81,617184.0,7656,1135,47.782774359,3851.9806439,25983.051815,0,26071831.38,544827.0,6824,1070,47.853412882,3820.6083499,24366.197551,0,24138838.17,480908.0,6093,948,50.194295312,3961.732836,25462.909462,0,51.17125,0.0489177739,0.0167250269
J9061,"Injection, amivantamab-vmjw, 2 mg",Rybrevant,Amivantamab-Vmjw,,,,,,,,,,,,,,,,,,,,,,,,,20437822.48,1140786.0,2121,237,17.915562148,9635.9370486,86235.53789,0,23714518.41,1239036.0,2438,276,19.139491032,9727.037904,85922.168152,0,19.5755,0.0683165214,0.0683165214
J1302,"Injection, sutimlimab-jome, 10 mg",Enjaymo,Sutimlimab-Jome,,,,,,,,,,,,,,,,,,,,,,,,,3199085.48,191781.0,254,64,16.680930228,12594.824724,49985.710625,0,23534879.71,1380755.0,1826,147,17.044935351,12888.762163,160101.22252,0,17.500666667,0.0218216321,0.0218216321
J2562,"Injection, plerixafor, 1 mg",Mozobil,Plerixafor,18516422.18,64475.0,2636,1595,287.1876259,7024.4393703,11609.042119,0,17787709.35,58788.0,2317,1524,302.57381353,7677.0433103,11671.725295,0,18573468.7,58795.0,2321,1503,315.90218046,8002.3561827,12357.597272,0,22411107.04,59356.0,2387,1565,377.57104657,9388.8173607,14320.196192,0,23487369.81,58842.0,2355,1522,399.15995055,9973.4054395,15431.911833,0,415.47825,0.0571783885,0.085788679
J3101,"Injection, tenecteplase, 1 mg",Tnkase,Tenecteplase,6877209.02,60738.0,1348,1336,113.22745267,5101.7871068,5147.6115419,0,5793903.63,48245.0,1041,1030,120.09334916,5565.7095389,5625.1491553,0,7358267.14,59133.0,1304,1299,124.43588419,5642.8428988,5664.5628483,0,13250569.35,97739.0,2187,2182,135.57095274,6058.7879973,6072.6715628,0,23404561.31,160593.0,3519,3510,145.73836537,6650.9125632,6667.9661852,0,148.28375,0.0749969844,0.0651371671
J7321,"Hyaluronan or derivative, hyalgan, supartz or visco-3, for intra-articular injection, per dose",Hyalgan*,Hyaluronate Sodium*,37688561.82,480708.5,371434,82714,78.40211234,101.46772191,455.64912615,0,21739556.16,273395.0,210522,48926,79.517021745,103.26500869,444.33544864,0,19241339.01,255800.0,195512,45056,75.220246325,98.41513058,427.05386652,0,19999729.56,266625.0,205736,47599,75.010706273,97.21064646,420.17121284,0,23341436.54,317072.5,245977,55005,73.615455582,94.892760461,424.35117789,0,75.1105,-0.018600687,-0.015625602
J9356,"Injection, trastuzumab, 10 mg and hyaluronidase-oysk",Herceptin Hylecta,Trastuzumab-Hyaluronidase-Oysk,2267444.88,29552.0,521,137,76.7272902,4352.1014971,16550.692555,0,12683674.32,166540.0,2767,396,76.159927465,4583.9083195,32029.480606,0,19235277.84,265978.0,4417,597,72.319055862,4354.8285805,32219.895879,0,23611908.47,343713.0,5494,701,68.696582527,4297.7627357,33683.178987,0,23286409.13,361651.0,5806,743,64.3891739,4010.7490751,31341.062086,0,65.537,-0.062701935,-0.042881417
J9307,"Injection, pralatrexate, 1 mg",Folotyn*,Pralatrexate*,15209202.22,60021.0,1235,137,253.39801436,12315.143498,111016.0746,0,21673584.68,79811.0,1553,153,271.56137224,13955.946349,141657.41621,0,21749113.36,76936.0,1457,155,282.6909816,14927.325573,140316.86039,0,20225398.36,64863.0,1336,131,311.81718946,15138.771228,154392.35389,0,23008390.69,69845.0,1415,132,329.42072718,16260.346777,174305.99008,0,336.4935,0.0564546738,0.0677926535
Q4180,"Revita, per square centimeter","Revita, per square centimeter",,1589707.1,7971.0,443,135,199.43634425,3588.5036117,11775.608148,1,7305131.2,37273.0,2063,677,195.98989081,3541.023364,10790.444904,0,33316387.35,127662.0,7561,2286,260.97340908,4406.3466936,14574.097703,0,41509276.34,145814.5,7698,2690,284.67180109,5392.2156846,15430.957747,0,22961175.58,48581.0,2951,1213,472.63694819,7780.8117858,18929.24615,0,275.336,0.6602872022,0.2407401645
J9325,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Imlygic,Talimogene Laherparepvec,17251442.33,371313.0,2072,392,46.460647298,8325.9856805,44008.781454,0,20211787.96,424651.0,2247,447,47.596233048,8995.0102181,45216.527875,0,22539700.71,461439.0,2481,459,48.846544635,9084.9257195,49106.101765,0,25777565.72,446876.0,2255,413,57.683934067,11431.293002,62415.413366,0,22883771.09,364358.0,1907,369,62.805732521,11999.879963,62015.63981,0,64.346,0.0887907272,0.0782724455
J0248,"Injection, remdesivir, 1 mg",Veklury,Remdesivir,,,,,,,,,,,,,,,,,121748.92,22088.0,128,111,5.5119938428,951.1634375,1096.8371171,0,28042109.72,5155131.0,26319,14563,5.4396502669,1065.470182,1925.5723216,0,22660479.94,4004095.0,23566,11848,5.6593262497,961.57514809,1912.5995898,0,5.784,0.0403842108,0.013276577
J0584,"Injection, burosumab-twza 1 mg",Crysvita,Burosumab-Twza,6933908.56,23066.0,376,51,300.61166045,18441.24617,135958.99137,0,11867168.05,38408.0,568,71,308.97646454,20892.901496,167143.21197,0,14295748.78,45850.0,671,71,311.79386652,21305.139762,201348.57437,1,20535355.8,54430.0,791,79,377.28009921,25961.258913,259941.21266,0,22460838.13,55216.0,789,85,406.78133385,28467.47545,264245.15447,0,421.33075,0.0781945157,0.0785463127
J7336,"Capsaicin 8% patch, per square centimeter",Qutenza,Capsaicin/Skin Cleanser,101429.63,36306.0,97,77,2.7937429075,1045.6662887,1317.2679221,0,238861.41,77919.0,153,119,3.0655091826,1561.1856863,2007.2387395,0,2275395.68,719941.0,926,677,3.1605307657,2457.2307559,3360.9980502,0,11137494.75,3489977.0,3794,2523,3.191280272,2935.5547575,4414.3855529,0,22106183.76,6887814.6,7038,4262,3.2094626589,3140.975243,5186.8098921,0,3.26475,0.0056975211,0.0352886965
J7351,"Injection, bimatoprost, intracameral implant, 1 microgram",Durysta,Bimatoprost,,,,,,,,,4870998.45,24141.0,2451,1632,201.77285324,1987.3514688,2984.6804228,0,21888389.8,107140.0,10779,6659,204.29708606,2030.6512478,3287.0385643,0,21215842.71,104636.0,10480,6495,202.75854113,2024.4124723,3266.488485,0,21795946.95,107857.0,10696,6616,202.08189501,2037.7661696,3294.4297083,0,206.263,-0.003337202,0.0005102836
J7322,"Hyaluronan or derivative, hymovis, for intra-articular injection, 1 mg",Hymovis,"Hyaluronate,mod.,non-Crosslink",17022589.24,743016.8,24488,10831,22.910100068,695.14003757,1571.65444,0,51543829.82,1642591.4,54010,23878,31.37958096,954.33863766,2158.632625,0,59312371.85,1884919.0,61613,26440,31.466801412,962.66002061,2243.28184,0,40533685.12,1563051.0,50716,22693,25.93241367,799.22874675,1786.1756982,0,21578904.61,1299533.8,41218,18071,16.605112241,523.53109345,1194.1179022,0,16.90625,-0.359677335,-0.077314475
J0179,"Injection, brolucizumab-dbll, 1 mg",Beovu,Brolucizumab-Dbll,,,,,,,,,110737688.32,355205.0,54384,17586,311.75712144,2036.2181583,6296.9230251,0,66538895.91,214275.0,32474,7377,310.5303741,2048.9898353,9019.777133,0,42274859.23,137268.2,20656,5540,307.97270766,2046.6140216,7630.8410162,0,21308127.79,68805.0,10388,2728,309.6886533,2051.2252397,7810.8972837,0,316.88125,0.0055717458,-0.002216533
Q4229,"Cogenex amniotic membrane, per square centimeter","Cogenex amniotic membrane, per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,4365223.64,11581.0,887,312,376.92976772,4921.3344307,13991.10141,0,20967189.07,93514.6,5346,2087,224.21300064,3922.033122,10046.568793,0,205.907,-0.405159741,-0.405159741
J9070,"Cyclophosphamide, 100 mg",Cyclophosphamide (J9070),Cyclophosphamide,44982980.4,1397293.2,110438,28616,32.192943042,407.31433383,1571.9520688,0,37464961.87,1286125.1,102934,26594,29.130107071,363.97071784,1408.774982,0,32625429.99,1188446.3,99004,25507,27.452170106,329.53648327,1279.0775077,0,26511530.34,1081393.1,92935,23973,24.516089792,285.26960069,1105.8912251,0,19838667.08,1023069.6,88921,23197,19.39131715,223.10440818,855.22554986,0,19.69925,-0.209037113,-0.11902891
Q4132,"Grafix core and grafixpl core, per square centimeter","Grafix core and grafixpl core, per square centimeter",,1294549.2,9904.0,540,149,130.70973344,2397.3133333,8688.2496644,0,105784.64,920.0,73,31,114.98330435,1449.1046575,3412.4077419,0,236374.76,2007.0,139,60,117.77516692,1700.5378417,3939.5793333,0,14611169.13,30245.8,1447,274,483.08092793,10097.559869,53325.434781,0,19785908.97,67223.0,4283,856,294.33243042,4619.6378636,23114.379638,0,301.498,-0.390718173,0.2249900098
